"Id";"ValgId";"AdrKom";"ValgstedKode";"Kreds Nr";"Valgsted Id";"RefValgId";"RefValgstedKode";"RefValgstedId";"RefAdrKom";"RefKredsNr";"Personer";"TotalPersoner";"Divergens";"Multi";"Fejl";"DivergensGruppe";"DivergensGruppePersoner";"OrgGruppe";"GeoId"
"394";"285";"840";"10";"88";"9330";"285";"10";"9330";"840";"88";"1238";"1238";"0";"1";"0";"840010";"1238";"840010";"840010"
"395";"285";"159";"9";"15";"9928";"285";"9";"9928";"159";"15";"3838";"3838";"0";"1";"0";"159009";"3838";"159009";"159009"
"396";"285";"787";"13";"87";"9299";"285";"13";"9299";"787";"87";"324";"324";"0";"1";"0";"787013";"324";"787013";"787013"
"397";"285";"851";"15";"91";"9892";"285";"15";"9892";"851";"91";"7503";"7503";"0";"1";"0";"851015";"7503";"851015";"851015"
"398";"285";"661";"2";"82";"9165";"285";"2";"9165";"661";"82";"3959";"3959";"0";"1";"0";"661002";"3959";"661002";"661002"
"399";"285";"190";"6";"25";"8606";"285";"6";"8606";"190";"25";"6701";"6701";"0";"1";"0";"190006";"6701";"190006";"190006"
"400";"285";"360";"8";"29";"9364";"285";"8";"9364";"360";"29";"893";"893";"0";"1";"0";"360008";"893";"360008";"360008"
"401";"285";"540";"15";"49";"9612";"285";"15";"9612";"540";"49";"4060";"4060";"0";"1";"0";"540015";"4060";"540015";"540015"
"402";"285";"550";"27";"51";"8903";"285";"27";"8903";"550";"51";"852";"852";"0";"1";"0";"550027";"852";"550027";"550027"
"403";"285";"740";"18";"77";"9651";"285";"18";"9651";"740";"77";"1419";"1419";"0";"1";"0";"740018";"1419";"740018";"740018"
"404";"285";"479";"10";"47";"8856";"285";"10";"8856";"479";"47";"2974";"2974";"0";"1";"0";"479010";"2974";"479010";"479010"
"405";"285";"376";"14";"30";"8640";"285";"14";"8640";"376";"30";"1348";"1348";"0";"1";"0";"376014";"1348";"376014";"376014"
"406";"285";"820";"2";"88";"9314";"285";"2";"9314";"820";"88";"4231";"4231";"0";"1";"0";"820002";"4231";"820002";"820002"
"407";"285";"461";"33";"43";"8795";"285";"33";"8795";"461";"43";"4249";"4249";"0";"1";"0";"461033";"4249";"461033";"461033"
"408";"285";"219";"4";"23";"8580";"285";"4";"8580";"219";"23";"1234";"1234";"0";"1";"0";"219004";"1234";"219004";"219004"
"409";"285";"751";"18";"63";"9008";"285";"18";"9008";"751";"63";"5633";"5633";"0";"1";"0";"751018";"5633";"751018";"751018"
"410";"285";"450";"3";"46";"9979";"285";"3";"9979";"450";"46";"5706";"5706";"0";"1";"0";"450003";"5706";"450003";"450003"
"411";"285";"370";"29";"32";"9970";"285";"29";"9970";"370";"32";"703";"703";"0";"1";"0";"370029";"703";"370029";"370029"
"412";"285";"657";"21";"81";"9665";"285";"21";"9665";"657";"81";"766";"766";"0";"1";"0";"657021";"766";"657021";"657021"
"413";"285";"430";"17";"48";"8880";"285";"17";"8880";"430";"48";"1813";"1813";"0";"1";"0";"430017";"1813";"430017";"430017"
"414";"285";"461";"17";"42";"9975";"285";"17";"9975";"461";"42";"5092";"5092";"0";"1";"0";"461017";"5092";"461017";"461017"
"415";"285";"573";"9";"54";"8924";"285";"9";"8924";"573";"54";"1111";"1111";"0";"1";"0";"573009";"1111";"573009";"573009"
"416";"285";"306";"7";"38";"8728";"285";"7";"8728";"306";"38";"6335";"6335";"0";"1";"0";"306007";"6335";"306007";"306007"
"417";"285";"316";"7";"37";"9589";"285";"7";"9589";"316";"37";"4054";"4054";"0";"1";"0";"316007";"4054";"316007";"316007"
"418";"285";"730";"31";"68";"9062";"285";"31";"9062";"730";"68";"6629";"6629";"0";"1";"0";"730031";"6629";"730031";"730031"
"419";"285";"710";"10";"69";"9072";"285";"10";"9072";"710";"69";"2929";"2929";"0";"1";"0";"710010";"2929";"710010";"710010"
"420";"285";"849";"8";"86";"9256";"285";"8";"9256";"849";"86";"2443";"2443";"0";"1";"0";"849008";"2443";"849008";"849008"
"421";"285";"461";"1";"41";"9707";"285";"1";"9707";"461";"41";"11118";"11118";"0";"1";"0";"461001";"11118";"461001";"461001"
"422";"285";"746";"6";"70";"9674";"285";"6";"9674";"746";"70";"8142";"8142";"0";"1";"0";"746006";"8142";"746006";"746006"
"423";"285";"630";"29";"56";"10020";"285";"29";"10020";"630";"56";"1284";"1284";"0";"1";"0";"630029";"1284";"630029";"630029"
"424";"285";"860";"19";"85";"9228";"285";"19";"9228";"860";"85";"3549";"3549";"0";"1";"0";"860019";"3549";"860019";"860019"
"425";"285";"157";"4";"13";"8498";"285";"4";"8498";"157";"13";"6087";"6087";"0";"1";"0";"157004";"6087";"157004";"157004"
"426";"285";"101";"2";"1";"9765";"285";"2";"9765";"101";"1";"6862";"6862";"0";"1";"0";"101002";"6862";"101002";"101002"
"427";"285";"480";"12";"45";"9391";"285";"12";"9391";"480";"45";"1222";"1222";"0";"1";"0";"480012";"1222";"480012";"480012"
"428";"285";"510";"30";"61";"8991";"285";"30";"8991";"510";"61";"1197";"1197";"0";"1";"0";"510030";"1197";"510030";"510030"
"429";"285";"187";"3";"18";"8539";"285";"3";"8539";"187";"18";"4468";"4468";"0";"1";"0";"187003";"4468";"187003";"187003"
"430";"285";"810";"70";"86";"9247";"285";"70";"9247";"810";"86";"2977";"2977";"0";"1";"0";"810070";"2977";"810070";"810070"
"431";"285";"360";"27";"29";"8623";"285";"27";"8623";"360";"29";"433";"433";"0";"1";"0";"360027";"433";"360027";"360027"
"432";"285";"450";"10";"46";"9950";"285";"10";"9950";"450";"46";"1555";"1555";"0";"1";"0";"450010";"1555";"450010";"450010"
"433";"285";"550";"21";"51";"8899";"285";"21";"8899";"550";"51";"583";"583";"0";"1";"0";"550021";"583";"550021";"550021"
"434";"285";"376";"13";"30";"8639";"285";"13";"8639";"376";"30";"4770";"4770";"0";"1";"0";"376013";"4770";"376013";"376013"
"435";"285";"410";"11";"45";"8828";"285";"11";"8828";"410";"45";"1302";"1302";"0";"1";"0";"410011";"1302";"410011";"410011"
"436";"285";"479";"14";"47";"8858";"285";"14";"8858";"479";"47";"1106";"1106";"0";"1";"0";"479014";"1106";"479014";"479014"
"437";"285";"400";"7";"27";"9438";"285";"7";"9438";"400";"27";"2128";"2128";"0";"1";"0";"400007";"2128";"400007";"400007"
"438";"285";"329";"6";"39";"8739";"285";"6";"8739";"329";"39";"5036";"5036";"0";"1";"0";"329006";"5036";"329006";"329006"
"439";"285";"510";"32";"61";"8993";"285";"32";"8993";"510";"61";"682";"682";"0";"1";"0";"510032";"682";"510032";"510032"
"440";"285";"265";"11";"36";"8714";"285";"11";"8714";"265";"36";"2817";"2817";"0";"1";"0";"265011";"2817";"265011";"265011"
"441";"285";"825";"15";"84";"9888";"285";"15";"9888";"825";"84";"1747";"1747";"0";"1";"0";"825015";"1747";"825015";"825015"
"442";"285";"810";"80";"86";"9248";"285";"80";"9248";"810";"86";"907";"907";"0";"1";"0";"810080";"907";"810080";"810080"
"443";"285";"751";"55";"64";"9024";"285";"55";"9024";"751";"64";"929";"929";"0";"1";"0";"751055";"929";"751055";"751055"
"444";"285";"575";"8";"55";"9497";"285";"8";"9497";"575";"55";"749";"749";"0";"1";"0";"575008";"749";"575008";"575008"
"445";"285";"561";"11";"52";"10052";"285";"11";"10052";"561";"52";"3348";"3348";"0";"1";"0";"561011";"3348";"561011";"561011"
"446";"285";"787";"14";"87";"9300";"285";"14";"9300";"787";"87";"468";"468";"0";"1";"0";"787014";"468";"787014";"787014"
"447";"285";"410";"9";"45";"8826";"285";"9";"8826";"410";"45";"2224";"2224";"0";"1";"0";"410009";"2224";"410009";"410009"
"448";"285";"479";"9";"47";"8855";"285";"9";"8855";"479";"47";"2152";"2152";"0";"1";"0";"479009";"2152";"479009";"479009"
"449";"285";"360";"37";"29";"8626";"285";"37";"8626";"360";"29";"1380";"1380";"0";"1";"0";"360037";"1380";"360037";"360037"
"450";"285";"163";"2";"16";"9821";"285";"2";"9821";"163";"16";"6844";"6844";"0";"1";"0";"163002";"6844";"163002";"163002"
"451";"285";"860";"1";"85";"9215";"285";"1";"9215";"860";"85";"1588";"1588";"0";"1";"0";"860001";"1588";"860001";"860001"
"452";"285";"849";"10";"86";"9258";"285";"10";"9258";"849";"86";"503";"503";"0";"1";"0";"849010";"503";"849010";"849010"
"453";"285";"730";"26";"67";"10003";"285";"26";"10003";"730";"67";"4740";"4740";"0";"1";"0";"730026";"4740";"730026";"730026"
"454";"285";"575";"7";"55";"9496";"285";"7";"9496";"575";"55";"2804";"2804";"0";"1";"0";"575007";"2804";"575007";"575007"
"455";"285";"573";"7";"54";"8922";"285";"7";"8922";"573";"54";"1235";"1235";"0";"1";"0";"573007";"1235";"573007";"573007"
"456";"285";"420";"9";"44";"8803";"285";"9";"8803";"420";"44";"823";"823";"0";"1";"0";"420009";"823";"420009";"420009"
"457";"285";"561";"2";"52";"8908";"285";"2";"8908";"561";"52";"11145";"11145";"0";"1";"0";"561002";"11145";"561002";"561002"
"458";"285";"461";"32";"43";"8794";"285";"32";"8794";"461";"43";"743";"743";"0";"1";"0";"461032";"743";"461032";"461032"
"459";"285";"730";"24";"68";"10004";"285";"24";"10004";"730";"68";"4832";"4832";"0";"1";"0";"730024";"4832";"730024";"730024"
"460";"285";"561";"20";"53";"9860";"285";"20";"9860";"561";"53";"2738";"2738";"0";"1";"0";"561020";"2738";"561020";"561020"
"461";"285";"630";"2";"57";"8957";"285";"2";"8957";"630";"57";"5437";"5437";"0";"1";"0";"630002";"5437";"630002";"630002"
"462";"285";"461";"12";"42";"10041";"285";"12";"10041";"461";"42";"9380";"9380";"0";"1";"0";"461012";"9380";"461012";"461012"
"463";"285";"810";"2";"86";"9237";"285";"2";"9237";"810";"86";"1556";"1556";"0";"1";"0";"810002";"1556";"810002";"810002"
"464";"285";"161";"1";"20";"8556";"285";"1";"8556";"161";"20";"2574";"2574";"0";"1";"0";"161001";"2574";"161001";"161001"
"465";"285";"510";"6";"61";"9709";"285";"6";"9709";"510";"61";"2615";"2615";"0";"1";"0";"510006";"2615";"510006";"510006"
"466";"285";"101";"57";"2";"10058";"285";"57";"10058";"101";"2";"9378";"9378";"0";"1";"0";"101057";"9378";"101057";"101057"
"467";"285";"840";"11";"88";"9331";"285";"11";"9331";"840";"88";"711";"711";"0";"1";"0";"840011";"711";"840011";"840011"
"468";"285";"461";"26";"43";"9949";"285";"26";"9949";"461";"43";"8395";"8395";"0";"1";"0";"461026";"8395";"461026";"461026"
"469";"285";"157";"3";"13";"8497";"285";"3";"8497";"157";"13";"5520";"5520";"0";"1";"0";"157003";"5520";"157003";"157003"
"470";"285";"360";"36";"29";"8625";"285";"36";"8625";"360";"29";"2671";"2671";"0";"1";"0";"360036";"2671";"360036";"360036"
"471";"285";"482";"5";"47";"9486";"285";"5";"9486";"482";"47";"4483";"4483";"0";"1";"0";"482005";"4483";"482005";"482005"
"472";"285";"270";"3";"23";"8584";"285";"3";"8584";"270";"23";"502";"502";"0";"1";"0";"270003";"502";"270003";"270003"
"473";"285";"740";"5";"77";"9638";"285";"5";"9638";"740";"77";"1091";"1091";"0";"1";"0";"740005";"1091";"740005";"740005"
"474";"285";"420";"8";"44";"8802";"285";"8";"8802";"420";"44";"2556";"2556";"0";"1";"0";"420008";"2556";"420008";"420008"
"475";"285";"370";"28";"32";"10026";"285";"28";"10026";"370";"32";"4114";"4114";"0";"1";"0";"370028";"4114";"370028";"370028"
"476";"285";"615";"10";"71";"9091";"285";"10";"9091";"615";"71";"2960";"2960";"0";"1";"0";"615010";"2960";"615010";"615010"
"477";"285";"787";"15";"87";"9301";"285";"15";"9301";"787";"87";"902";"902";"0";"1";"0";"787015";"902";"787015";"787015"
"478";"285";"101";"32";"7";"9793";"285";"32";"9793";"101";"7";"4462";"4462";"0";"1";"0";"101032";"4462";"101032";"101032"
"479";"285";"461";"19";"42";"9840";"285";"19";"9840";"461";"42";"3860";"3860";"0";"1";"0";"461019";"3860";"461019";"461019"
"480";"285";"219";"14";"23";"9734";"285";"14";"9734";"219";"23";"1106";"1106";"0";"1";"0";"219014";"1106";"219014";"219014"
"481";"285";"561";"35";"53";"8916";"285";"35";"8916";"561";"53";"60";"60";"0";"1";"0";"561035";"60";"561035";"561035"
"482";"285";"740";"21";"78";"9652";"285";"21";"9652";"740";"78";"4007";"4007";"0";"1";"0";"740021";"4007";"740021";"740021"
"483";"285";"791";"11";"76";"9556";"285";"11";"9556";"791";"76";"1892";"1892";"0";"1";"0";"791011";"1892";"791011";"791011"
"484";"285";"751";"8";"63";"9016";"285";"8";"9016";"751";"63";"10668";"10668";"0";"1";"0";"751008";"10668";"751008";"751008"
"485";"285";"727";"2";"70";"9076";"285";"2";"9076";"727";"70";"432";"432";"0";"1";"0";"727002";"432";"727002";"727002"
"486";"285";"219";"13";"23";"9733";"285";"13";"9733";"219";"23";"1230";"1230";"0";"1";"0";"219013";"1230";"219013";"219013"
"487";"285";"370";"26";"32";"9835";"285";"26";"9835";"370";"32";"2858";"2858";"0";"1";"0";"370026";"2858";"370026";"370026"
"488";"285";"550";"14";"51";"8893";"285";"14";"8893";"550";"51";"1013";"1013";"0";"1";"0";"550014";"1013";"550014";"550014"
"489";"285";"101";"33";"7";"9794";"285";"33";"9794";"101";"7";"8054";"8054";"0";"1";"0";"101033";"8054";"101033";"101033"
"490";"285";"540";"12";"49";"9609";"285";"12";"9609";"540";"49";"4734";"4734";"0";"1";"0";"540012";"4734";"540012";"540012"
"491";"285";"630";"3";"57";"8958";"285";"3";"8958";"630";"57";"2023";"2023";"0";"1";"0";"630003";"2023";"630003";"630003"
"492";"285";"370";"24";"32";"10016";"285";"24";"10016";"370";"32";"5347";"5347";"0";"1";"0";"370024";"5347";"370024";"370024"
"493";"285";"101";"48";"8";"9806";"285";"48";"9806";"101";"8";"8987";"8987";"0";"1";"0";"101048";"8987";"101048";"101048"
"494";"285";"820";"12";"88";"9320";"285";"12";"9320";"820";"88";"1210";"1210";"0";"1";"0";"820012";"1210";"820012";"820012"
"495";"285";"671";"4";"73";"9131";"285";"4";"9131";"671";"73";"1872";"1872";"0";"1";"0";"671004";"1872";"671004";"671004"
"496";"285";"330";"2";"40";"8755";"285";"2";"8755";"330";"40";"1226";"1226";"0";"1";"0";"330002";"1226";"330002";"330002"
"497";"285";"330";"16";"40";"10031";"285";"16";"10031";"330";"40";"511";"511";"0";"1";"0";"330016";"511";"330016";"330016"
"498";"285";"510";"7";"61";"9710";"285";"7";"9710";"510";"61";"3662";"3662";"0";"1";"0";"510007";"3662";"510007";"510007"
"499";"285";"740";"3";"77";"9636";"285";"3";"9636";"740";"77";"1848";"1848";"0";"1";"0";"740003";"1848";"740003";"740003"
"500";"285";"860";"18";"85";"9227";"285";"18";"9227";"860";"85";"5324";"5324";"0";"1";"0";"860018";"5324";"860018";"860018"
"501";"285";"661";"4";"82";"9167";"285";"4";"9167";"661";"82";"3600";"3600";"0";"1";"0";"661004";"3600";"661004";"661004"
"502";"285";"306";"8";"38";"8729";"285";"8";"8729";"306";"38";"2571";"2571";"0";"1";"0";"306008";"2571";"306008";"306008"
"503";"285";"461";"16";"42";"8783";"285";"16";"8783";"461";"42";"3121";"3121";"0";"1";"0";"461016";"3121";"461016";"461016"
"504";"285";"360";"14";"29";"9363";"285";"14";"9363";"360";"29";"66";"66";"0";"1";"0";"360014";"66";"360014";"360014"
"505";"285";"766";"2";"72";"9098";"285";"2";"9098";"766";"72";"3368";"3368";"0";"1";"0";"766002";"3368";"766002";"766002"
"506";"285";"480";"6";"45";"8834";"285";"6";"8834";"480";"45";"4405";"4405";"0";"1";"0";"480006";"4405";"480006";"480006"
"507";"285";"773";"15";"87";"9283";"285";"15";"9283";"773";"87";"604";"604";"0";"1";"0";"773015";"604";"773015";"773015"
"508";"285";"259";"10";"34";"8682";"285";"10";"8682";"259";"34";"4068";"4068";"0";"1";"0";"259010";"4068";"259010";"259010"
"509";"285";"760";"1";"83";"9882";"285";"1";"9882";"760";"83";"4151";"4151";"0";"1";"0";"760001";"4151";"760001";"760001"
"510";"285";"217";"7";"21";"9827";"285";"7";"9827";"217";"21";"1490";"1490";"0";"1";"0";"217007";"1490";"217007";"217007"
"511";"285";"707";"10";"66";"9738";"285";"10";"9738";"707";"66";"1484";"1484";"0";"1";"0";"707010";"1484";"707010";"707010"
"512";"285";"316";"6";"37";"9588";"285";"6";"9588";"316";"37";"1953";"1953";"0";"1";"0";"316006";"1953";"316006";"316006"
"513";"285";"175";"7";"16";"9958";"285";"7";"9958";"175";"16";"1719";"1719";"0";"1";"0";"175007";"1719";"175007";"175007"
"514";"285";"630";"31";"56";"9516";"285";"31";"9516";"630";"56";"1983";"1983";"0";"1";"0";"630031";"1983";"630031";"630031"
"515";"285";"730";"8";"67";"9540";"285";"8";"9540";"730";"67";"2116";"2116";"0";"1";"0";"730008";"2116";"730008";"730008"
"516";"285";"573";"5";"54";"10079";"285";"5";"10079";"573";"54";"651";"651";"0";"1";"0";"573005";"651";"573005";"573005"
"517";"285";"173";"3";"14";"8507";"285";"3";"8507";"173";"14";"5454";"5454";"0";"1";"0";"173003";"5454";"173003";"173003"
"518";"285";"326";"10";"38";"9477";"285";"10";"9477";"326";"38";"1457";"1457";"0";"1";"0";"326010";"1457";"326010";"326010"
"519";"285";"630";"23";"56";"8954";"285";"23";"8954";"630";"56";"1283";"1283";"0";"1";"0";"630023";"1283";"630023";"630023"
"520";"285";"270";"4";"23";"8585";"285";"4";"8585";"270";"23";"4051";"4051";"0";"1";"0";"270004";"4051";"270004";"270004"
"521";"285";"316";"5";"37";"9587";"285";"5";"9587";"316";"37";"3696";"3696";"0";"1";"0";"316005";"3696";"316005";"316005"
"522";"285";"580";"17";"50";"9631";"285";"17";"9631";"580";"50";"3335";"3335";"0";"1";"0";"580017";"3335";"580017";"580017"
"523";"285";"175";"1";"16";"8517";"285";"1";"8517";"175";"16";"3443";"3443";"0";"1";"0";"175001";"3443";"175001";"175001"
"524";"285";"159";"8";"15";"9927";"285";"8";"9927";"159";"15";"4726";"4726";"0";"1";"0";"159008";"4726";"159008";"159008"
"525";"285";"607";"3";"58";"8967";"285";"3";"8967";"607";"58";"7842";"7842";"0";"1";"0";"607003";"7842";"607003";"607003"
"526";"285";"330";"3";"40";"8756";"285";"3";"8756";"330";"40";"1364";"1364";"0";"1";"0";"330003";"1364";"330003";"330003"
"527";"285";"851";"27";"90";"9343";"285";"27";"9343";"851";"90";"7057";"7057";"0";"1";"0";"851027";"7057";"851027";"851027"
"528";"285";"810";"3";"86";"9238";"285";"3";"9238";"810";"86";"4200";"4200";"0";"1";"0";"810003";"4200";"810003";"810003"
"529";"285";"157";"5";"13";"8499";"285";"5";"8499";"157";"13";"5684";"5684";"0";"1";"0";"157005";"5684";"157005";"157005"
"530";"285";"665";"4";"73";"9123";"285";"4";"9123";"665";"73";"2151";"2151";"0";"1";"0";"665004";"2151";"665004";"665004"
"531";"285";"657";"6";"80";"9684";"285";"6";"9684";"657";"80";"777";"777";"0";"1";"0";"657006";"777";"657006";"657006"
"532";"285";"430";"18";"48";"8881";"285";"18";"8881";"430";"48";"1919";"1919";"0";"1";"0";"430018";"1919";"430018";"430018"
"533";"285";"540";"1";"49";"9598";"285";"1";"9598";"540";"49";"4150";"4150";"0";"1";"0";"540001";"4150";"540001";"540001"
"534";"285";"480";"5";"45";"8833";"285";"5";"8833";"480";"45";"1619";"1619";"0";"1";"0";"480005";"1619";"480005";"480005"
"535";"285";"430";"19";"48";"8882";"285";"19";"8882";"430";"48";"1845";"1845";"0";"1";"0";"430019";"1845";"430019";"430019"
"536";"285";"740";"4";"77";"9637";"285";"4";"9637";"740";"77";"1633";"1633";"0";"1";"0";"740004";"1633";"740004";"740004"
"537";"285";"846";"22";"89";"9341";"285";"22";"9341";"846";"89";"1851";"1851";"0";"1";"0";"846022";"1851";"846022";"846022"
"538";"285";"580";"5";"50";"9619";"285";"5";"9619";"580";"50";"1575";"1575";"0";"1";"0";"580005";"1575";"580005";"580005"
"539";"285";"510";"29";"61";"8990";"285";"29";"8990";"510";"61";"870";"870";"0";"1";"0";"510029";"870";"510029";"510029"
"540";"285";"657";"30";"81";"9693";"285";"30";"9693";"657";"81";"981";"981";"0";"1";"0";"657030";"981";"657030";"657030"
"541";"285";"607";"4";"58";"8968";"285";"4";"8968";"607";"58";"716";"716";"0";"1";"0";"607004";"716";"607004";"607004"
"542";"285";"163";"1";"16";"9940";"285";"1";"9940";"163";"16";"8404";"8404";"0";"1";"0";"163001";"8404";"163001";"163001"
"543";"285";"751";"28";"63";"10045";"285";"28";"10045";"751";"63";"8378";"8378";"0";"1";"0";"751028";"8378";"751028";"751028"
"544";"285";"101";"34";"7";"9795";"285";"34";"9795";"101";"7";"9320";"9320";"0";"1";"0";"101034";"9320";"101034";"101034"
"545";"285";"167";"8";"17";"9929";"285";"8";"9929";"167";"17";"5681";"5681";"0";"1";"0";"167008";"5681";"167008";"167008"
"546";"285";"787";"24";"87";"9309";"285";"24";"9309";"787";"87";"2718";"2718";"0";"1";"0";"787024";"2718";"787024";"787024"
"547";"285";"573";"6";"54";"8921";"285";"6";"8921";"573";"54";"716";"716";"0";"1";"0";"573006";"716";"573006";"573006"
"548";"285";"450";"6";"46";"8846";"285";"6";"8846";"450";"46";"2393";"2393";"0";"1";"0";"450006";"2393";"450006";"450006"
"549";"285";"173";"4";"14";"8508";"285";"4";"8508";"173";"14";"5473";"5473";"0";"1";"0";"173004";"5473";"173004";"173004"
"550";"285";"730";"17";"68";"9542";"285";"17";"9542";"730";"68";"1099";"1099";"0";"1";"0";"730017";"1099";"730017";"730017"
"551";"285";"766";"20";"72";"9114";"285";"20";"9114";"766";"72";"1583";"1583";"0";"1";"0";"766020";"1583";"766020";"766020"
"552";"285";"657";"23";"81";"9696";"285";"23";"9696";"657";"81";"4218";"4218";"0";"1";"0";"657023";"4218";"657023";"657023"
"553";"285";"727";"1";"70";"9075";"285";"1";"9075";"727";"70";"10684";"10684";"0";"1";"0";"727001";"10684";"727001";"727001"
"554";"285";"430";"1";"48";"8866";"285";"1";"8866";"430";"48";"1303";"1303";"0";"1";"0";"430001";"1303";"430001";"430001"
"555";"285";"575";"9";"55";"9498";"285";"9";"9498";"575";"55";"2059";"2059";"0";"1";"0";"575009";"2059";"575009";"575009"
"556";"285";"746";"5";"70";"9679";"285";"5";"9679";"746";"70";"2759";"2759";"0";"1";"0";"746005";"2759";"746005";"746005"
"557";"285";"265";"21";"36";"9390";"285";"21";"9390";"265";"36";"4372";"4372";"0";"1";"0";"265021";"4372";"265021";"265021"
"558";"285";"270";"5";"23";"8586";"285";"5";"8586";"270";"23";"1879";"1879";"0";"1";"0";"270005";"1879";"270005";"270005"
"559";"285";"410";"8";"45";"8825";"285";"8";"8825";"410";"45";"2534";"2534";"0";"1";"0";"410008";"2534";"410008";"410008"
"560";"285";"630";"24";"56";"8955";"285";"24";"8955";"630";"56";"3434";"3434";"0";"1";"0";"630024";"3434";"630024";"630024"
"561";"285";"630";"32";"56";"9517";"285";"32";"9517";"630";"56";"6858";"6858";"0";"1";"0";"630032";"6858";"630032";"630032"
"562";"285";"657";"19";"81";"9683";"285";"19";"9683";"657";"81";"768";"768";"0";"1";"0";"657019";"768";"657019";"657019"
"563";"285";"751";"11";"62";"9003";"285";"11";"9003";"751";"62";"4664";"4664";"0";"1";"0";"751011";"4664";"751011";"751011"
"564";"285";"773";"14";"87";"9282";"285";"14";"9282";"773";"87";"773";"773";"0";"1";"0";"773014";"773";"773014";"773014"
"565";"285";"791";"12";"76";"9557";"285";"12";"9557";"791";"76";"3723";"3723";"0";"1";"0";"791012";"3723";"791012";"791012"
"566";"285";"376";"1";"30";"8627";"285";"1";"8627";"376";"30";"4294";"4294";"0";"1";"0";"376001";"4294";"376001";"376001"
"567";"285";"706";"3";"66";"9539";"285";"3";"9539";"706";"66";"1965";"1965";"0";"1";"0";"706003";"1965";"706003";"706003"
"568";"285";"787";"23";"87";"9308";"285";"23";"9308";"787";"87";"1692";"1692";"0";"1";"0";"787023";"1692";"787023";"787023"
"569";"285";"813";"5";"84";"9197";"285";"5";"9197";"813";"84";"1261";"1261";"0";"1";"0";"813005";"1261";"813005";"813005"
"570";"285";"326";"2";"38";"9470";"285";"2";"9470";"326";"38";"287";"287";"0";"1";"0";"326002";"287";"326002";"326002"
"571";"285";"147";"1";"10";"9813";"285";"1";"9813";"147";"10";"9204";"9204";"0";"1";"0";"147001";"9204";"147001";"147001"
"572";"285";"665";"6";"73";"9125";"285";"6";"9125";"665";"73";"1302";"1302";"0";"1";"0";"665006";"1302";"665006";"665006"
"573";"285";"751";"65";"65";"10047";"285";"65";"10047";"751";"65";"7132";"7132";"0";"1";"0";"751065";"7132";"751065";"751065"
"574";"285";"480";"7";"45";"8835";"285";"7";"8835";"480";"45";"1024";"1024";"0";"1";"0";"480007";"1024";"480007";"480007"
"575";"285";"810";"4";"86";"9239";"285";"4";"9239";"810";"86";"1128";"1128";"0";"1";"0";"810004";"1128";"810004";"810004"
"576";"285";"779";"17";"74";"9880";"285";"17";"9880";"779";"74";"604";"604";"0";"1";"0";"779017";"604";"779017";"779017"
"577";"285";"259";"8";"34";"8680";"285";"8";"8680";"259";"34";"1094";"1094";"0";"1";"0";"259008";"1094";"259008";"259008"
"578";"285";"461";"2";"41";"8775";"285";"2";"8775";"461";"41";"9176";"9176";"0";"1";"0";"461002";"9176";"461002";"461002"
"579";"285";"101";"11";"3";"9773";"285";"11";"9773";"101";"3";"18385";"18385";"0";"1";"0";"101011";"18385";"101011";"101011"
"580";"285";"450";"5";"46";"8845";"285";"5";"8845";"450";"46";"858";"858";"0";"1";"0";"450005";"858";"450005";"450005"
"581";"285";"766";"18";"72";"9112";"285";"18";"9112";"766";"72";"445";"445";"0";"1";"0";"766018";"445";"766018";"766018"
"582";"285";"260";"4";"24";"9966";"285";"4";"9966";"260";"24";"8858";"8858";"0";"1";"0";"260004";"8858";"260004";"260004"
"583";"285";"813";"20";"84";"9212";"285";"20";"9212";"813";"84";"674";"674";"0";"1";"0";"813020";"674";"813020";"813020"
"584";"285";"330";"25";"40";"8774";"285";"25";"8774";"330";"40";"2227";"2227";"0";"1";"0";"330025";"2227";"330025";"330025"
"585";"285";"751";"51";"65";"9034";"285";"51";"9034";"751";"65";"6968";"6968";"0";"1";"0";"751051";"6968";"751051";"751051"
"586";"285";"330";"4";"40";"8757";"285";"4";"8757";"330";"40";"1475";"1475";"0";"1";"0";"330004";"1475";"330004";"330004"
"587";"285";"185";"1";"12";"8489";"285";"1";"8489";"185";"12";"4878";"4878";"0";"1";"0";"185001";"4878";"185001";"185001"
"588";"285";"573";"28";"54";"8936";"285";"28";"8936";"573";"54";"1058";"1058";"0";"1";"0";"573028";"1058";"573028";"573028"
"589";"285";"756";"2";"79";"9149";"285";"2";"9149";"756";"79";"841";"841";"0";"1";"0";"756002";"841";"756002";"756002"
"590";"285";"320";"5";"33";"8668";"285";"5";"8668";"320";"33";"3473";"3473";"0";"1";"0";"320005";"3473";"320005";"320005"
"591";"285";"175";"2";"16";"10061";"285";"2";"10061";"175";"16";"4434";"4434";"0";"1";"0";"175002";"4434";"175002";"175002"
"592";"285";"851";"17";"91";"9915";"285";"17";"9915";"851";"91";"6700";"6700";"0";"1";"0";"851017";"6700";"851017";"851017"
"593";"285";"217";"6";"21";"10035";"285";"6";"10035";"217";"21";"1117";"1117";"0";"1";"0";"217006";"1117";"217006";"217006"
"594";"285";"657";"1";"80";"9163";"285";"1";"9163";"657";"80";"22035";"22035";"0";"1";"0";"657001";"22035";"657001";"657001"
"595";"285";"270";"6";"23";"8587";"285";"6";"8587";"270";"23";"6043";"6043";"0";"1";"0";"270006";"6043";"270006";"270006"
